医療法人社団心和会 成田リハビリテーション病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
日本医科大学成田国際空港クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
国際医療福祉大学成田病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
佐倉市休日夜間急病診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
和田診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人静和会 浅井病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
東千葉メディカルセンター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
夢屋診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
重症心身障害児施設 聖母療育園,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
総合病院国保旭中央病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会医療法人社団菊田会 習志野第一病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会福祉法人恩賜財団済生会支部千葉県済生会 千葉県済生会 習志野病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団柏水会 初石病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団秀和会 秀和会クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団天宣会 北柏リハビリ総合病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団協友会 柏厚生総合病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
公益財団法人柏市医療公社 医療センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会医療法人社団蛍水会 名戸ケ谷病院付属名戸ケ谷診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会医療法人社団蛍水会 名戸ヶ谷病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
国立研究開発法人国立がん研究センター東病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉県循環器病センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
独立行政法人 労働者健康安全機構 千葉労災病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
市原市急病センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
帝京大学ちば総合医療センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
流山市平日夜間・休日診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団心和会 新八千代病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団心和会 八千代病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
東京女子医科大学附属八千代医療センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
我孫子市休日診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人緑生会 あびこクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
天龍堂クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団聖仁会 我孫子聖仁会病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人鉄蕉会 亀田総合病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
亀田クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
鴨川市立国保病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団宏和会 エビハラ病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人梨香会 秋元病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人沖縄徳洲会 鎌ケ谷総合病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団君津あすなろ会 あすなろクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
あさひクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人沖縄徳洲会 四街道徳洲会病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
独立行政法人国立病院機構 下志津病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉県袖ヶ浦福祉センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
東京都千葉福祉園診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団良康会 福王台皮膚科歯科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人みつや会 新八街総合病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
日本医科大学千葉北総病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 昭桜会 桜台メディカルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉県立佐原病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
香取おみがわ医療センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
さんむ医療センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団仁和会 睦岡クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
髙根病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
長谷川医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
松本医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人グリーンエミネンス 中村古峡記念病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団普照会 井上記念病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人柏葉会 柏戸病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人 三橋病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人学而会 木村病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人 石郷岡病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉県精神保健福祉センター,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
独立行政法人地域医療機能推進機構 千葉病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
一般社団法人千葉衛生福祉協会 千葉診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団福生会 斎藤労災病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉セントラル神経科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
新千葉医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
山崎皮膚科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
浜田小児科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人 椎名内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
西千葉眼科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団一陽会 髙部内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
林内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
髙木整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団仁静堂 平山整形外科・外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団伸幸会 登戸クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
山崎整形外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団有馬会 有馬外科胃腸科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
木村整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団翔葉会 今井医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団峰明会 青木内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団巖会 あさひ眼科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
久保小児科内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団清弘会 神田内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団青光会 今井町診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団仁威会 実川外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団望葉会 日下医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団柏陽会 柏木産婦人科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
新宿外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団博洋会 大濱医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団椿森会 椿森クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
わたなべ整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
もり内科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団春光会 千葉市役所前クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
榎本医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人緑栄会 三愛記念病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団細川会 えりやま内科皮膚科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団宗仙会 山口耳鼻咽喉科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ちば宇津木皮膚科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人志方記念会 三木クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団ヘルスアンドスポーツ会 鍋島整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団生実会 ホタカ整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
亘内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
青柳内科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
武本眼科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団澤泉会 矢澤内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ジツカワ眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 和田医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
しまだ医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
本千葉メンタルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
小野寺産婦人科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 喜美会 自由が丘クリニックソフィア,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 至心会 田那村内科小児科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 煌和会 國分クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
島野眼科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
るみえ内科小児科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 惇友会 荒井眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 豊賀會 吉井耳鼻咽喉科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ヒロ耳鼻科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
和康会産婦人科健康診断クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉寺駅前眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団桐和会 桐原クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
公益財団法人ちば県民保健予防財団 千葉県庁医務室,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
小松﨑耳鼻咽喉科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会医療法人社団同仁会 そが西口クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 松石会 松石内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
岡田医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
つばきこどもクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団春鈴会 寺田クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団晃知会 小浜内科外科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団豊流会 ツチダクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
山口内科外科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
西川泌尿器科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
東千葉クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
長谷川胃腸科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団青稜会 そが皮膚科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
こいで内科消化器科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
一般財団法人柏戸記念財団 ポートスクエア柏戸クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
中野耳鼻咽喉科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉そごう眼科診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
くすの木クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団恵昭会 千葉駅前クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
西千葉クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団鎮誠会 千葉きぼーるクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 のわび会 医療法人社団 のわび会 そがこどもクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団英正会 けやき眼科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉中央こころのクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 貴祥会 耳鼻咽喉科なかのクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団桃李会 なかしまクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 ゆう ゆうクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 西千葉皮膚科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
本千葉小児科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団あい 増田病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
社会福祉法人淑徳福祉会 淑徳おゆみ診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
上田医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ちば美容・形成外科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 千葉中央クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 とのおか眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
菫ホームクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉駅前心療内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人同和会 脳神経内科千葉,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人 学而会 弁天メンタルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団爽風会 心の風クリニック千葉,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団純衛会 越川内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 彤柱会 みやこ整形外科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
すみれ眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉シーサイドクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 千葉寺駅前整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団飛鵬会 わかばクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団双寿 ちぐさ会クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団春日会 椎名内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
西千葉麻酔科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人健志会 白旗整形外科内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 中村内科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
みなとこどもクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉訪問皮膚科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団報徳会 報徳千葉診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団琴誠会 いそのメディカルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 米満内科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人財団 明理会 千葉ロイヤルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
そがメンタルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 桜治会 赤坂皮フ科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団壮和会 ゆりの木クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
旭町診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉あおばクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団瑛美会 千葉スキンケアクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
そがリウマチ・整形外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉静脈瘤クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 緑萌会 高橋ウイメンズクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ゆかわクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 千葉中央ひかりクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団マザー・キー なのはなクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団童心会 若杉こどもクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ふたば訪問クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団日敏会 浜野長嶋内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
鍋嶋眼科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉あおぞらクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ちばの根岸眼科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 雄恵会 こもだクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
にへい脳外科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人浄光会 千葉みなと病院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
HSクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団水野胃腸科・内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
アイクリニック千葉,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団だいだい 千葉駅すばるクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団城東桐和会 千葉駅総合クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団純英会 赤井町クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉レディースクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団弘恵会 そが内科小児科クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団Blue Bird 青い鳥クリニック千葉,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
りべるたすクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
みらいクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団青水会 ふくろうアイクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
いそむら内科,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
野井レディースクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
東京ビジネスクリニックペリエ千葉エキナカ,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
千葉汐見丘メンタルクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団 千心会 市川クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
山田整形外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団夢双会 千葉中央スタークリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
メディカルスキャニング千葉,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
霜整形外科医院,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
さくさべ坂通り診療所,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
ちば下肢静脈瘤クリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
医療法人社団響心会 東千葉ホームクリニック,-1,-1,10000,名詞,固有名詞,*,*,*,*,*,*,*
